file,time,class,n_valid_pixels,n_disagree_pixels,fraction_disagree_all_pixels,n_either_positive,n_both_positive,fraction_agreement_given_positive_union,fraction_disagreement_given_positive_union
2017-10-06T14:00:00.000000000.nc,2017-10-06T14:00:00.000000000,Atmospheric River (AR),1038240,38777,0.03734878255509323,76641,37864,0.49404365809423156,0.5059563419057684
2017-10-06T16:00:00.000000000.nc,2017-10-06T16:00:00.000000000,Atmospheric River (AR),1038240,59590,0.05739520727384805,88461,28871,0.32636981268581633,0.6736301873141837
2017-10-07T01:00:00.000000000.nc,2017-10-07T01:00:00.000000000,Atmospheric River (AR),1038240,31562,0.030399522268454306,52716,21154,0.4012823431216329,0.5987176568783671
2017-10-07T19:00:00.000000000.nc,2017-10-07T19:00:00.000000000,Atmospheric River (AR),1038240,67242,0.06476537216828479,77361,10119,0.1308023422654826,0.8691976577345174
2017-10-08T15:00:00.000000000.nc,2017-10-08T15:00:00.000000000,Atmospheric River (AR),1038240,48184,0.0464093080597935,84036,35852,0.42662668380218,0.57337331619782
2017-10-16T15:00:00.000000000.nc,2017-10-16T15:00:00.000000000,Atmospheric River (AR),1038240,47999,0.04623112189859763,74369,26370,0.35458322688216865,0.6454167731178313
2017-10-17T22:00:00.000000000.nc,2017-10-17T22:00:00.000000000,Atmospheric River (AR),1038240,60640,0.05840653413468948,103428,42788,0.4136984182233051,0.5863015817766949
2017-10-20T10:00:00.000000000.nc,2017-10-20T10:00:00.000000000,Atmospheric River (AR),1038240,37965,0.0365666897827092,82059,44094,0.5373450809783205,0.46265491902167954
2017-10-21T15:00:00.000000000.nc,2017-10-21T15:00:00.000000000,Atmospheric River (AR),1038240,64135,0.06177280782863307,115724,51589,0.4457934395630984,0.5542065604369016
2017-10-22T21:00:00.000000000.nc,2017-10-22T21:00:00.000000000,Atmospheric River (AR),1038240,36878,0.0355197256896286,71757,34879,0.48607104533355633,0.5139289546664437
2017-10-24T05:00:00.000000000.nc,2017-10-24T05:00:00.000000000,Atmospheric River (AR),1038240,32345,0.03115368315611034,95721,63376,0.6620908682525256,0.33790913174747444
2017-10-24T06:00:00.000000000.nc,2017-10-24T06:00:00.000000000,Atmospheric River (AR),1038240,66278,0.06383687779318847,92702,26424,0.2850423939073591,0.7149576060926409
2017-10-24T15:00:00.000000000.nc,2017-10-24T15:00:00.000000000,Atmospheric River (AR),1038240,45369,0.04369798890429959,81379,36010,0.4424974502021406,0.5575025497978594
2017-10-26T15:00:00.000000000.nc,2017-10-26T15:00:00.000000000,Atmospheric River (AR),1038240,53579,0.05160560178764062,87117,33538,0.38497652582159625,0.6150234741784038
2017-10-28T16:00:00.000000000.nc,2017-10-28T16:00:00.000000000,Atmospheric River (AR),1038240,35374,0.03407112035752812,55312,19938,0.3604642753832803,0.6395357246167197
2017-10-29T17:00:00.000000000.nc,2017-10-29T17:00:00.000000000,Atmospheric River (AR),1038240,59328,0.05714285714285714,92589,33261,0.3592327382302433,0.6407672617697566
2017-11-01T05:00:00.000000000.nc,2017-11-01T05:00:00.000000000,Atmospheric River (AR),1038240,60330,0.05810795191863153,88363,28033,0.317248169482702,0.6827518305172979
2017-11-01T10:00:00.000000000.nc,2017-11-01T10:00:00.000000000,Atmospheric River (AR),1038240,26115,0.02515314378178456,40836,14721,0.3604907434616515,0.6395092565383486
2017-11-01T20:00:00.000000000.nc,2017-11-01T20:00:00.000000000,Atmospheric River (AR),1038240,53291,0.051328209277238405,107246,53955,0.5030956865524122,0.4969043134475878
2017-11-02T03:00:00.000000000.nc,2017-11-02T03:00:00.000000000,Atmospheric River (AR),1038240,72183,0.06952438742487287,104647,32464,0.310223895572735,0.689776104427265
2017-11-10T13:00:00.000000000.nc,2017-11-10T13:00:00.000000000,Atmospheric River (AR),1038240,64203,0.06183830328247804,83222,19019,0.22853332051620964,0.7714666794837903
2017-11-13T08:00:00.000000000.nc,2017-11-13T08:00:00.000000000,Atmospheric River (AR),1038240,53551,0.05157863307135152,90979,37428,0.41139163982897153,0.5886083601710285
2017-11-13T17:00:00.000000000.nc,2017-11-13T17:00:00.000000000,Atmospheric River (AR),1038240,31115,0.02996898597626753,56041,24926,0.44478149925947075,0.5552185007405293
2017-11-17T18:00:00.000000000.nc,2017-11-17T18:00:00.000000000,Atmospheric River (AR),1038240,46053,0.04435679611650485,87750,41697,0.47517948717948716,0.5248205128205128
2017-11-22T04:00:00.000000000.nc,2017-11-22T04:00:00.000000000,Atmospheric River (AR),1038240,53076,0.05112112806287564,103528,50452,0.48732709991499884,0.5126729000850011
2017-11-22T10:00:00.000000000.nc,2017-11-22T10:00:00.000000000,Atmospheric River (AR),1038240,54391,0.05238769456002466,98667,44276,0.4487417272238945,0.5512582727761055
2017-11-23T06:00:00.000000000.nc,2017-11-23T06:00:00.000000000,Atmospheric River (AR),1038240,41737,0.04019976113422715,95515,53778,0.5630319845050515,0.43696801549494846
2017-11-25T20:00:00.000000000.nc,2017-11-25T20:00:00.000000000,Atmospheric River (AR),1038240,48622,0.046831175836030206,88281,39659,0.4492359624381237,0.5507640375618763
2017-11-27T14:00:00.000000000.nc,2017-11-27T14:00:00.000000000,Atmospheric River (AR),1038240,49777,0.04794363538295577,76694,26917,0.3509661772759277,0.6490338227240723
2017-11-29T05:00:00.000000000.nc,2017-11-29T05:00:00.000000000,Atmospheric River (AR),1038240,58383,0.05623266296809986,89075,30692,0.3445635700252596,0.6554364299747404
2017-11-29T20:00:00.000000000.nc,2017-11-29T20:00:00.000000000,Atmospheric River (AR),1038240,45251,0.04358433502850979,93620,48369,0.5166524246955778,0.48334757530442213
2017-12-03T20:00:00.000000000.nc,2017-12-03T20:00:00.000000000,Atmospheric River (AR),1038240,42841,0.041263099090768994,86504,43663,0.5047512253768612,0.4952487746231388
2017-12-04T18:00:00.000000000.nc,2017-12-04T18:00:00.000000000,Atmospheric River (AR),1038240,34121,0.032864270303590695,66428,32307,0.4863461191064009,0.5136538808935991
2017-12-06T11:00:00.000000000.nc,2017-12-06T11:00:00.000000000,Atmospheric River (AR),1038240,55956,0.05389505316689783,116829,60873,0.5210435765092571,0.47895642349074286
2017-12-07T19:00:00.000000000.nc,2017-12-07T19:00:00.000000000,Atmospheric River (AR),1038240,71252,0.06862767760826013,95669,24417,0.2552237401875216,0.7447762598124784
2017-12-11T00:00:00.000000000.nc,2017-12-11T00:00:00.000000000,Atmospheric River (AR),1038240,65699,0.06327920326706735,119734,54035,0.4512920306679807,0.5487079693320193
2017-12-12T15:00:00.000000000.nc,2017-12-12T15:00:00.000000000,Atmospheric River (AR),1038240,57146,0.05504122360918477,100802,43656,0.4330866451062479,0.566913354893752
2017-12-12T18:00:00.000000000.nc,2017-12-12T18:00:00.000000000,Atmospheric River (AR),1038240,49619,0.04779145476961011,98029,48410,0.4938334574462659,0.5061665425537341
2017-12-15T08:00:00.000000000.nc,2017-12-15T08:00:00.000000000,Atmospheric River (AR),1038240,57594,0.05547272306981045,110191,52597,0.47732573440662124,0.5226742655933788
2017-12-16T17:00:00.000000000.nc,2017-12-16T17:00:00.000000000,Atmospheric River (AR),1038240,62101,0.0598137232239174,96667,34566,0.3575780773169748,0.6424219226830252
2017-12-23T00:00:00.000000000.nc,2017-12-23T00:00:00.000000000,Atmospheric River (AR),1038240,61782,0.059506472491909386,108586,46804,0.4310316247030004,0.5689683752969996
2017-12-30T21:00:00.000000000.nc,2017-12-30T21:00:00.000000000,Atmospheric River (AR),1038240,29887,0.028786215133302512,65133,35246,0.5411389004037892,0.45886109959621085
2017-12-31T06:00:00.000000000.nc,2017-12-31T06:00:00.000000000,Atmospheric River (AR),1038240,47764,0.04600477731545693,83479,35715,0.4278321494028438,0.5721678505971561
2018-01-04T10:00:00.000000000.nc,2018-01-04T10:00:00.000000000,Atmospheric River (AR),1038240,39388,0.03793727847125905,66481,27093,0.40752997096914906,0.5924700290308509
2018-01-05T18:00:00.000000000.nc,2018-01-05T18:00:00.000000000,Atmospheric River (AR),1038240,22911,0.022067152103559872,40860,17949,0.43928046989721,0.56071953010279
2018-01-06T15:00:00.000000000.nc,2018-01-06T15:00:00.000000000,Atmospheric River (AR),1038240,50438,0.04858028972106642,80306,29868,0.3719273777799915,0.6280726222200085
2018-01-07T02:00:00.000000000.nc,2018-01-07T02:00:00.000000000,Atmospheric River (AR),1038240,52443,0.05051144244105409,83466,31023,0.37168427862842357,0.6283157213715764
2018-01-11T10:00:00.000000000.nc,2018-01-11T10:00:00.000000000,Atmospheric River (AR),1038240,47226,0.045486592695330556,101705,54479,0.5356570473428052,0.46434295265719483
2018-01-13T11:00:00.000000000.nc,2018-01-13T11:00:00.000000000,Atmospheric River (AR),1038240,47511,0.04576109570041609,115049,67538,0.5870368277864214,0.4129631722135786
2018-01-14T01:00:00.000000000.nc,2018-01-14T01:00:00.000000000,Atmospheric River (AR),1038240,43770,0.04215788257050393,78921,35151,0.44539476185045807,0.554605238149542
2018-01-14T19:00:00.000000000.nc,2018-01-14T19:00:00.000000000,Atmospheric River (AR),1038240,35271,0.03397191400832177,79671,44400,0.5572918627857062,0.4427081372142938
2018-01-15T20:00:00.000000000.nc,2018-01-15T20:00:00.000000000,Atmospheric River (AR),1038240,46305,0.0445995145631068,98275,51970,0.528822182650725,0.471177817349275
2018-01-16T02:00:00.000000000.nc,2018-01-16T02:00:00.000000000,Atmospheric River (AR),1038240,38413,0.036998189243334874,71302,32889,0.46126335867156604,0.538736641328434
2018-01-17T03:00:00.000000000.nc,2018-01-17T03:00:00.000000000,Atmospheric River (AR),1038240,38926,0.03749229465248883,76676,37750,0.4923313683551568,0.5076686316448432
2018-01-18T05:00:00.000000000.nc,2018-01-18T05:00:00.000000000,Atmospheric River (AR),1038240,42599,0.04103001232855602,63644,21045,0.33066746276161146,0.6693325372383885
2018-01-18T12:00:00.000000000.nc,2018-01-18T12:00:00.000000000,Atmospheric River (AR),1038240,49843,0.04800720449992295,77669,27826,0.35826391481800973,0.6417360851819902
2018-01-19T15:00:00.000000000.nc,2018-01-19T15:00:00.000000000,Atmospheric River (AR),1038240,53738,0.05175874556942518,87846,34108,0.3882703822598639,0.6117296177401361
2018-01-21T07:00:00.000000000.nc,2018-01-21T07:00:00.000000000,Atmospheric River (AR),1038240,75726,0.0729368932038835,91893,16167,0.17593287845646569,0.8240671215435343
2018-01-23T00:00:00.000000000.nc,2018-01-23T00:00:00.000000000,Atmospheric River (AR),1038240,38604,0.03718215441516413,64503,25899,0.4015162085484396,0.5984837914515604
2018-01-28T00:00:00.000000000.nc,2018-01-28T00:00:00.000000000,Atmospheric River (AR),1038240,25552,0.024610879950685775,49375,23823,0.48249113924050635,0.5175088607594936
2018-01-28T07:00:00.000000000.nc,2018-01-28T07:00:00.000000000,Atmospheric River (AR),1038240,46898,0.045170673447372474,93082,46184,0.49616467200962594,0.5038353279903741
2018-01-28T21:00:00.000000000.nc,2018-01-28T21:00:00.000000000,Atmospheric River (AR),1038240,74715,0.07196312991215904,105148,30433,0.2894301365694069,0.710569863430593
2018-01-29T03:00:00.000000000.nc,2018-01-29T03:00:00.000000000,Atmospheric River (AR),1038240,45038,0.043379180151024814,85885,40847,0.47560109448681376,0.5243989055131862
2018-01-29T16:00:00.000000000.nc,2018-01-29T16:00:00.000000000,Atmospheric River (AR),1038240,51976,0.050061642780089385,88278,36302,0.4112236344276037,0.5887763655723963
2018-01-29T22:00:00.000000000.nc,2018-01-29T22:00:00.000000000,Atmospheric River (AR),1038240,56750,0.05465980890738172,99581,42831,0.4301121699922676,0.5698878300077324
2018-02-02T20:00:00.000000000.nc,2018-02-02T20:00:00.000000000,Atmospheric River (AR),1038240,57644,0.055520881491755276,87500,29856,0.34121142857142855,0.6587885714285714
2018-02-04T01:00:00.000000000.nc,2018-02-04T01:00:00.000000000,Atmospheric River (AR),1038240,68602,0.06607528124518416,91195,22593,0.24774384560557047,0.7522561543944295
2018-02-05T18:00:00.000000000.nc,2018-02-05T18:00:00.000000000,Atmospheric River (AR),1038240,71587,0.06895033903529049,105301,33714,0.3201678996400794,0.6798321003599206
2018-02-08T13:00:00.000000000.nc,2018-02-08T13:00:00.000000000,Atmospheric River (AR),1038240,28090,0.027055401448605333,66362,38272,0.5767155902474308,0.42328440975256926
2018-02-10T03:00:00.000000000.nc,2018-02-10T03:00:00.000000000,Atmospheric River (AR),1038240,48549,0.04676086453999075,66557,18008,0.2705650795558694,0.7294349204441306
2018-02-14T03:00:00.000000000.nc,2018-02-14T03:00:00.000000000,Atmospheric River (AR),1038240,69707,0.06713958237016489,104680,34973,0.3340943828811616,0.6659056171188383
2018-02-16T07:00:00.000000000.nc,2018-02-16T07:00:00.000000000,Atmospheric River (AR),1038240,34214,0.03295384496840807,65807,31593,0.4800857051681432,0.5199142948318568
2018-02-16T08:00:00.000000000.nc,2018-02-16T08:00:00.000000000,Atmospheric River (AR),1038240,63520,0.06118045923871167,90057,26537,0.29466893189868637,0.7053310681013136
2018-02-18T13:00:00.000000000.nc,2018-02-18T13:00:00.000000000,Atmospheric River (AR),1038240,67775,0.06527874094621668,105265,37490,0.3561487673965706,0.6438512326034295
2018-02-18T16:00:00.000000000.nc,2018-02-18T16:00:00.000000000,Atmospheric River (AR),1038240,51445,0.04955020033903529,67390,15945,0.2366078053123609,0.7633921946876391
2018-02-19T11:00:00.000000000.nc,2018-02-19T11:00:00.000000000,Atmospheric River (AR),1038240,102910,0.09911966404684851,140222,37312,0.26609233929055354,0.7339076607094465
2018-02-21T08:00:00.000000000.nc,2018-02-21T08:00:00.000000000,Atmospheric River (AR),1038240,43681,0.04207216057944213,86339,42658,0.4940756784303733,0.5059243215696267
2018-02-22T14:00:00.000000000.nc,2018-02-22T14:00:00.000000000,Atmospheric River (AR),1038240,54694,0.05267953459701032,110710,56016,0.5059705536988529,0.49402944630114715
2018-02-23T23:00:00.000000000.nc,2018-02-23T23:00:00.000000000,Atmospheric River (AR),1038240,41430,0.0399040684234859,61685,20255,0.32836183837237576,0.6716381616276242
2018-02-26T15:00:00.000000000.nc,2018-02-26T15:00:00.000000000,Atmospheric River (AR),1038240,35404,0.034100015410695024,72481,37077,0.5115409555607676,0.4884590444392323
2018-03-01T16:00:00.000000000.nc,2018-03-01T16:00:00.000000000,Atmospheric River (AR),1038240,53030,0.05107682231468639,81034,28004,0.3455833353900832,0.6544166646099169
2018-03-02T11:00:00.000000000.nc,2018-03-02T11:00:00.000000000,Atmospheric River (AR),1038240,49556,0.04773077515795962,83206,33650,0.40441795062856045,0.5955820493714395
2018-03-03T08:00:00.000000000.nc,2018-03-03T08:00:00.000000000,Atmospheric River (AR),1038240,51366,0.04947411003236246,79805,28439,0.35635611803771694,0.6436438819622831
2018-03-03T22:00:00.000000000.nc,2018-03-03T22:00:00.000000000,Atmospheric River (AR),1038240,42417,0.04085471567267684,61936,19519,0.31514789460087833,0.6848521053991217
2018-03-04T14:00:00.000000000.nc,2018-03-04T14:00:00.000000000,Atmospheric River (AR),1038240,20476,0.019721836954846663,35818,15342,0.42833212351331734,0.5716678764866827
2018-03-06T02:00:00.000000000.nc,2018-03-06T02:00:00.000000000,Atmospheric River (AR),1038240,56732,0.05464247187548158,102080,45348,0.4442398119122257,0.5557601880877743
2018-03-07T03:00:00.000000000.nc,2018-03-07T03:00:00.000000000,Atmospheric River (AR),1038240,45366,0.043695099398982896,91499,46133,0.5041913026371873,0.4958086973628127
2018-03-07T13:00:00.000000000.nc,2018-03-07T13:00:00.000000000,Atmospheric River (AR),1038240,39694,0.038232008013561414,83084,43390,0.5222425497087285,0.4777574502912715
2018-03-08T01:00:00.000000000.nc,2018-03-08T01:00:00.000000000,Atmospheric River (AR),1038240,37935,0.0365377947295423,85095,47160,0.5542041248016922,0.44579587519830777
2018-03-08T05:00:00.000000000.nc,2018-03-08T05:00:00.000000000,Atmospheric River (AR),1038240,42418,0.04085567884111573,92745,50327,0.5426384171653459,0.45736158283465417
2018-03-10T12:00:00.000000000.nc,2018-03-10T12:00:00.000000000,Atmospheric River (AR),1038240,55594,0.05354638619201726,101039,45445,0.4497768188521264,0.5502231811478736
2018-03-11T09:00:00.000000000.nc,2018-03-11T09:00:00.000000000,Atmospheric River (AR),1038240,55151,0.053119702573586065,83383,28232,0.33858220500581654,0.6614177949941835
2018-03-12T17:00:00.000000000.nc,2018-03-12T17:00:00.000000000,Atmospheric River (AR),1038240,40039,0.038564301124980736,101771,61732,0.6065775122579123,0.3934224877420876
2018-03-13T00:00:00.000000000.nc,2018-03-13T00:00:00.000000000,Atmospheric River (AR),1038240,42740,0.04116581907844044,83612,40872,0.48882935463809024,0.5111706453619098
2018-03-13T02:00:00.000000000.nc,2018-03-13T02:00:00.000000000,Atmospheric River (AR),1038240,28334,0.027290414547696103,47404,19070,0.4022867268584929,0.597713273141507
2018-03-13T19:00:00.000000000.nc,2018-03-13T19:00:00.000000000,Atmospheric River (AR),1038240,50134,0.04828748651564185,90311,40177,0.4448738248939775,0.5551261751060225
2018-03-14T00:00:00.000000000.nc,2018-03-14T00:00:00.000000000,Atmospheric River (AR),1038240,55627,0.05357817075050085,104260,48633,0.4664588528678304,0.5335411471321696
2018-03-20T13:00:00.000000000.nc,2018-03-20T13:00:00.000000000,Atmospheric River (AR),1038240,32364,0.031171983356449377,57057,24693,0.43277774856722223,0.5672222514327777
2018-03-21T00:00:00.000000000.nc,2018-03-21T00:00:00.000000000,Atmospheric River (AR),1038240,44508,0.04286870087840962,73719,29211,0.3962479143775689,0.6037520856224311
2018-03-24T04:00:00.000000000.nc,2018-03-24T04:00:00.000000000,Atmospheric River (AR),1038240,53332,0.05136769918323316,70986,17654,0.248696926154453,0.7513030738455471
2018-03-25T05:00:00.000000000.nc,2018-03-25T05:00:00.000000000,Atmospheric River (AR),1038240,77531,0.07467541223609185,105397,27866,0.2643908270633889,0.7356091729366111
2018-04-03T03:00:00.000000000.nc,2018-04-03T03:00:00.000000000,Atmospheric River (AR),1038240,59898,0.057691863153028204,82589,22691,0.27474603155383887,0.7252539684461611
2018-04-04T15:00:00.000000000.nc,2018-04-04T15:00:00.000000000,Atmospheric River (AR),1038240,67637,0.06514582370164894,90305,22668,0.25101600132883006,0.7489839986711699
2018-04-06T19:00:00.000000000.nc,2018-04-06T19:00:00.000000000,Atmospheric River (AR),1038240,65246,0.06284288796424718,113899,48653,0.42715914977304453,0.5728408502269554
2018-04-09T05:00:00.000000000.nc,2018-04-09T05:00:00.000000000,Atmospheric River (AR),1038240,49713,0.04788199260286639,107315,57602,0.5367562782462844,0.4632437217537157
2018-04-09T15:00:00.000000000.nc,2018-04-09T15:00:00.000000000,Atmospheric River (AR),1038240,50356,0.048501309909076896,80563,30207,0.37494879783523455,0.6250512021647655
2018-04-10T05:00:00.000000000.nc,2018-04-10T05:00:00.000000000,Atmospheric River (AR),1038240,67373,0.06489154723378024,97118,29745,0.30627690026565624,0.6937230997343438
2018-04-10T09:00:00.000000000.nc,2018-04-10T09:00:00.000000000,Atmospheric River (AR),1038240,97070,0.0934947603636924,140055,42985,0.3069151404805255,0.6930848595194745
2018-04-14T22:00:00.000000000.nc,2018-04-14T22:00:00.000000000,Atmospheric River (AR),1038240,47408,0.04566188935120974,113618,66210,0.5827421711348554,0.4172578288651446
