PC,pc_summary,seasonal_feature,correlation,abs_correlation
21,global_std_score,sin_year,0.33157524023575224,0.33157524023575224
21,global_std_score,cos_year,0.19673758499969027,0.19673758499969027
21,global_std_score,sin_day,-0.032330111041318804,0.032330111041318804
21,global_std_score,cos_day,-0.345419048711116,0.345419048711116
21,global_std_score,month,-0.08031177503530713,0.08031177503530713
21,global_std_score,dayofyear,-0.07110797625142806,0.07110797625142806
21,global_std_score,hour,0.15850931713694255,0.15850931713694255
22,global_mean_score,sin_year,0.22437334978510926,0.22437334978510926
22,global_mean_score,cos_year,0.27075725501996367,0.27075725501996367
22,global_mean_score,sin_day,0.37676484265958565,0.37676484265958565
22,global_mean_score,cos_day,-0.06671739135840789,0.06671739135840789
22,global_mean_score,month,-0.08125468313876097,0.08125468313876097
22,global_mean_score,dayofyear,-0.07491213288681824,0.07491213288681824
22,global_mean_score,hour,0.07001838460580402,0.07001838460580402
22,global_absmean_score,sin_year,0.10626610046541198,0.10626610046541198
22,global_absmean_score,cos_year,-0.0347524610917527,0.0347524610917527
22,global_absmean_score,sin_day,0.17816685712273359,0.17816685712273359
22,global_absmean_score,cos_day,0.1650856264834852,0.1650856264834852
22,global_absmean_score,month,-0.14967873538313634,0.14967873538313634
22,global_absmean_score,dayofyear,-0.1488792009527984,0.1488792009527984
22,global_absmean_score,hour,-0.4659211114735596,0.4659211114735596
22,global_std_score,sin_year,0.1437277175957298,0.1437277175957298
22,global_std_score,cos_year,-0.008932954054885799,0.008932954054885799
22,global_std_score,sin_day,0.1581037549786586,0.1581037549786586
22,global_std_score,cos_day,0.14576891299660424,0.14576891299660424
22,global_std_score,month,-0.1796846811608296,0.1796846811608296
22,global_std_score,dayofyear,-0.1795547986748469,0.1795547986748469
22,global_std_score,hour,-0.4277900035708974,0.4277900035708974
23,global_mean_score,sin_year,-0.23371417756153218,0.23371417756153218
23,global_mean_score,cos_year,0.008042893946969045,0.008042893946969045
23,global_mean_score,sin_day,0.05489618293343071,0.05489618293343071
23,global_mean_score,cos_day,0.0628769792492278,0.0628769792492278
23,global_mean_score,month,0.14585308181708936,0.14585308181708936
23,global_mean_score,dayofyear,0.14539732883637388,0.14539732883637388
23,global_mean_score,hour,0.34789281830072794,0.34789281830072794
23,global_absmean_score,sin_year,0.09757169978031262,0.09757169978031262
23,global_absmean_score,cos_year,0.7338710451579258,0.7338710451579258
23,global_absmean_score,sin_day,-0.05862477134687655,0.05862477134687655
23,global_absmean_score,cos_day,-0.05177773354200334,0.05177773354200334
23,global_absmean_score,month,-0.06204957813457935,0.06204957813457935
23,global_absmean_score,dayofyear,-0.05148204829015131,0.05148204829015131
23,global_absmean_score,hour,0.17245006442734007,0.17245006442734007
23,global_std_score,sin_year,0.09764773360066847,0.09764773360066847
23,global_std_score,cos_year,0.7455824724321256,0.7455824724321256
23,global_std_score,sin_day,-0.07915684287252545,0.07915684287252545
23,global_std_score,cos_day,-0.023782484118702756,0.023782484118702756
23,global_std_score,month,-0.052730250213311645,0.052730250213311645
23,global_std_score,dayofyear,-0.04164141528136191,0.04164141528136191
23,global_std_score,hour,0.16822948122322345,0.16822948122322345
24,global_mean_score,sin_year,0.03577758493779153,0.03577758493779153
24,global_mean_score,cos_year,-0.0452448384567989,0.0452448384567989
24,global_mean_score,sin_day,0.12673205000765356,0.12673205000765356
24,global_mean_score,cos_day,0.01211721992475547,0.01211721992475547
24,global_mean_score,month,-0.07332004142949303,0.07332004142949303
24,global_mean_score,dayofyear,-0.07486879881990205,0.07486879881990205
24,global_mean_score,hour,0.348258267572363,0.348258267572363
24,global_absmean_score,sin_year,-0.21941347228000477,0.21941347228000477
24,global_absmean_score,cos_year,0.3408714260086148,0.3408714260086148
24,global_absmean_score,sin_day,-0.0020230738320270373,0.0020230738320270373
24,global_absmean_score,cos_day,-0.07264327259743478,0.07264327259743478
24,global_absmean_score,month,0.24641463099585215,0.24641463099585215
24,global_absmean_score,dayofyear,0.24043422721141805,0.24043422721141805
24,global_absmean_score,hour,0.019655766796411383,0.019655766796411383
24,global_std_score,sin_year,-0.2326536466659194,0.2326536466659194
24,global_std_score,cos_year,0.35744838197597745,0.35744838197597745
24,global_std_score,sin_day,-0.25588379693737484,0.25588379693737484
24,global_std_score,cos_day,-0.05118810163065439,0.05118810163065439
24,global_std_score,month,0.26491611486367594,0.26491611486367594
24,global_std_score,dayofyear,0.2594473756733188,0.2594473756733188
24,global_std_score,hour,0.09642009256519318,0.09642009256519318
25,global_mean_score,sin_year,0.06464410369035294,0.06464410369035294
25,global_mean_score,cos_year,0.31067470239567113,0.31067470239567113
25,global_mean_score,sin_day,0.056180972873577116,0.056180972873577116
25,global_mean_score,cos_day,-0.01733898257487797,0.01733898257487797
25,global_mean_score,month,0.03672128498430517,0.03672128498430517
25,global_mean_score,dayofyear,0.03981195944234188,0.03981195944234188
25,global_mean_score,hour,0.35703166251426516,0.35703166251426516
25,global_absmean_score,sin_year,-0.05234398884876616,0.05234398884876616
25,global_absmean_score,cos_year,-0.05392202660583891,0.05392202660583891
25,global_absmean_score,sin_day,-0.4141777584635533,0.4141777584635533
25,global_absmean_score,cos_day,0.05699179586596865,0.05699179586596865
25,global_absmean_score,month,0.15396049718753596,0.15396049718753596
25,global_absmean_score,dayofyear,0.15757159110016206,0.15757159110016206
25,global_absmean_score,hour,0.08295117353670084,0.08295117353670084
25,global_std_score,sin_year,-0.03754407048532083,0.03754407048532083
25,global_std_score,cos_year,-0.06618864290455104,0.06618864290455104
25,global_std_score,sin_day,-0.4401691143371171,0.4401691143371171
25,global_std_score,cos_day,0.017322606884564863,0.017322606884564863
25,global_std_score,month,0.14686149896074907,0.14686149896074907
25,global_std_score,dayofyear,0.15037222543395726,0.15037222543395726
25,global_std_score,hour,0.1430429855753924,0.1430429855753924
26,global_mean_score,sin_year,-0.14520245628179337,0.14520245628179337
26,global_mean_score,cos_year,-0.2237547847845964,0.2237547847845964
26,global_mean_score,sin_day,0.37352446658060057,0.37352446658060057
26,global_mean_score,cos_day,0.2385800739561437,0.2385800739561437
26,global_mean_score,month,-0.15546270487049066,0.15546270487049066
26,global_mean_score,dayofyear,-0.15248264311989018,0.15248264311989018
26,global_mean_score,hour,-0.5454400211808345,0.5454400211808345
26,global_absmean_score,sin_year,0.2085877128595143,0.2085877128595143
26,global_absmean_score,cos_year,0.5217144911929579,0.5217144911929579
26,global_absmean_score,sin_day,-0.014509900154720317,0.014509900154720317
26,global_absmean_score,cos_day,-0.02321009210403564,0.02321009210403564
26,global_absmean_score,month,-0.297493002011539,0.297493002011539
26,global_absmean_score,dayofyear,-0.3024935302760165,0.3024935302760165
26,global_absmean_score,hour,-0.1097376993901869,0.1097376993901869
26,global_std_score,sin_year,0.2084057210969066,0.2084057210969066
26,global_std_score,cos_year,0.5094697827409078,0.5094697827409078
26,global_std_score,sin_day,-0.020823637148065288,0.020823637148065288
26,global_std_score,cos_day,-0.050690867643511814,0.050690867643511814
26,global_std_score,month,-0.2970319201856081,0.2970319201856081
26,global_std_score,dayofyear,-0.3028811213738021,0.3028811213738021
26,global_std_score,hour,-0.09494579350867799,0.09494579350867799
27,global_mean_score,sin_year,0.14004784400897358,0.14004784400897358
27,global_mean_score,cos_year,0.1527131665176513,0.1527131665176513
27,global_mean_score,sin_day,-0.13461684438881522,0.13461684438881522
27,global_mean_score,cos_day,0.2037168295093477,0.2037168295093477
27,global_mean_score,month,-0.12790748858119175,0.12790748858119175
27,global_mean_score,dayofyear,-0.12486218485551771,0.12486218485551771
27,global_mean_score,hour,-0.3926116504668596,0.3926116504668596
27,global_absmean_score,sin_year,-0.39496704891033624,0.39496704891033624
27,global_absmean_score,cos_year,-0.16452320093892678,0.16452320093892678
27,global_absmean_score,sin_day,-0.04351477254224395,0.04351477254224395
27,global_absmean_score,cos_day,0.49136762417481794,0.49136762417481794
27,global_absmean_score,month,0.3750800000200098,0.3750800000200098
27,global_absmean_score,dayofyear,0.3770817189401452,0.3770817189401452
27,global_absmean_score,hour,-0.3652263856058157,0.3652263856058157
27,global_std_score,sin_year,-0.3895595186392682,0.3895595186392682
27,global_std_score,cos_year,-0.144871714489616,0.144871714489616
27,global_std_score,sin_day,-0.059788251509641975,0.059788251509641975
27,global_std_score,cos_day,0.44481025976074406,0.44481025976074406
27,global_std_score,month,0.37755340781364566,0.37755340781364566
27,global_std_score,dayofyear,0.3799998419752136,0.3799998419752136
27,global_std_score,hour,-0.3429417101681311,0.3429417101681311
28,global_mean_score,sin_year,-0.09247791956996042,0.09247791956996042
28,global_mean_score,cos_year,-0.07610116281763135,0.07610116281763135
28,global_mean_score,sin_day,0.19680529488985926,0.19680529488985926
28,global_mean_score,cos_day,-0.055522138777956545,0.055522138777956545
28,global_mean_score,month,-0.036202452307033166,0.036202452307033166
28,global_mean_score,dayofyear,-0.03874328237259033,0.03874328237259033
28,global_mean_score,hour,0.3126557351363805,0.3126557351363805
28,global_absmean_score,sin_year,-0.051727726578268345,0.051727726578268345
28,global_absmean_score,cos_year,0.17035958069429283,0.17035958069429283
28,global_absmean_score,sin_day,0.20889113933954198,0.20889113933954198
28,global_absmean_score,cos_day,0.09617538773602871,0.09617538773602871
28,global_absmean_score,month,0.10161657386515219,0.10161657386515219
28,global_absmean_score,dayofyear,0.10435873699912701,0.10435873699912701
28,global_absmean_score,hour,-0.3887915627931539,0.3887915627931539
28,global_std_score,sin_year,-0.02031381794290806,0.02031381794290806
28,global_std_score,cos_year,0.23377007297439953,0.23377007297439953
28,global_std_score,sin_day,0.04163756525046301,0.04163756525046301
28,global_std_score,cos_day,0.05880223585128538,0.05880223585128538
28,global_std_score,month,0.07272496003301322,0.07272496003301322
28,global_std_score,dayofyear,0.07605730485771453,0.07605730485771453
28,global_std_score,hour,-0.2779603120493261,0.2779603120493261
29,global_mean_score,sin_year,-0.2357706481658373,0.2357706481658373
29,global_mean_score,cos_year,-0.21807467323929378,0.21807467323929378
29,global_mean_score,sin_day,0.03293187045121969,0.03293187045121969
29,global_mean_score,cos_day,0.28138931812508694,0.28138931812508694
29,global_mean_score,month,0.27639349787395984,0.27639349787395984
29,global_mean_score,dayofyear,0.27736869730887287,0.27736869730887287
29,global_mean_score,hour,-0.5768343413159037,0.5768343413159037
29,global_absmean_score,sin_year,-0.16786122533517517,0.16786122533517517
29,global_absmean_score,cos_year,-0.09915163038864784,0.09915163038864784
29,global_absmean_score,sin_day,0.45732139485480694,0.45732139485480694
29,global_absmean_score,cos_day,0.008913553379379192,0.008913553379379192
29,global_absmean_score,month,-0.1561207420436142,0.1561207420436142
29,global_absmean_score,dayofyear,-0.15914613937353186,0.15914613937353186
29,global_absmean_score,hour,-0.3833627815072932,0.3833627815072932
29,global_std_score,sin_year,-0.18489797422610219,0.18489797422610219
29,global_std_score,cos_year,-0.12681310686651023,0.12681310686651023
29,global_std_score,sin_day,0.4893541152349583,0.4893541152349583
29,global_std_score,cos_day,-0.08461798096539137,0.08461798096539137
29,global_std_score,month,-0.1256148375723808,0.1256148375723808
29,global_std_score,dayofyear,-0.1291644707653966,0.1291644707653966
29,global_std_score,hour,-0.3371033986211591,0.3371033986211591
30,global_mean_score,sin_year,-0.2960477282563598,0.2960477282563598
30,global_mean_score,cos_year,0.278639751015461,0.278639751015461
30,global_mean_score,sin_day,-0.1844730854205813,0.1844730854205813
30,global_mean_score,cos_day,0.12348949928524011,0.12348949928524011
30,global_mean_score,month,0.09476341035186893,0.09476341035186893
30,global_mean_score,dayofyear,0.09076693186723929,0.09076693186723929
30,global_mean_score,hour,-0.2718274555200522,0.2718274555200522
30,global_absmean_score,sin_year,0.11315740517474927,0.11315740517474927
30,global_absmean_score,cos_year,0.26101132717424064,0.26101132717424064
30,global_absmean_score,sin_day,-0.17852125185799425,0.17852125185799425
30,global_absmean_score,cos_day,-0.2364452268578936,0.2364452268578936
30,global_absmean_score,month,-0.059357165385924386,0.059357165385924386
30,global_absmean_score,dayofyear,-0.055572182928842175,0.055572182928842175
30,global_absmean_score,hour,0.025856319481491707,0.025856319481491707
30,global_std_score,sin_year,0.08630676391512535,0.08630676391512535
30,global_std_score,cos_year,0.22889939438304877,0.22889939438304877
30,global_std_score,sin_day,-0.21265641859210463,0.21265641859210463
30,global_std_score,cos_day,-0.24169684978011882,0.24169684978011882
30,global_std_score,month,-0.03860650310912769,0.03860650310912769
30,global_std_score,dayofyear,-0.034348656231898166,0.034348656231898166
30,global_std_score,hour,0.06585299337142146,0.06585299337142146
31,global_mean_score,sin_year,0.22417786135435883,0.22417786135435883
31,global_mean_score,cos_year,0.46004405393111725,0.46004405393111725
31,global_mean_score,sin_day,-0.2536380401070231,0.2536380401070231
31,global_mean_score,cos_day,0.034450663652877384,0.034450663652877384
31,global_mean_score,month,-0.1709169926955388,0.1709169926955388
31,global_mean_score,dayofyear,-0.16919364714209637,0.16919364714209637
31,global_mean_score,hour,-0.18199726134991523,0.18199726134991523
31,global_absmean_score,sin_year,0.07735033076684063,0.07735033076684063
31,global_absmean_score,cos_year,0.26719472330878674,0.26719472330878674
31,global_absmean_score,sin_day,0.36066284430501044,0.36066284430501044
31,global_absmean_score,cos_day,0.2733243399198575,0.2733243399198575
31,global_absmean_score,month,-0.005515587333571715,0.005515587333571715
31,global_absmean_score,dayofyear,-0.0024310802322607475,0.0024310802322607475
31,global_absmean_score,hour,-0.2844137565209456,0.2844137565209456
31,global_std_score,sin_year,0.08405841937536808,0.08405841937536808
31,global_std_score,cos_year,0.33149252616774255,0.33149252616774255
31,global_std_score,sin_day,0.2802055223493835,0.2802055223493835
31,global_std_score,cos_day,0.27293130341911925,0.27293130341911925
31,global_std_score,month,-0.004294751459192121,0.004294751459192121
31,global_std_score,dayofyear,-0.0015641131380044135,0.0015641131380044135
31,global_std_score,hour,-0.2689618389242502,0.2689618389242502
32,global_mean_score,sin_year,0.12189207705679066,0.12189207705679066
32,global_mean_score,cos_year,0.27694538857788975,0.27694538857788975
32,global_mean_score,sin_day,-0.08261104164629371,0.08261104164629371
32,global_mean_score,cos_day,0.1455303682924669,0.1455303682924669
32,global_mean_score,month,-0.09555268632131349,0.09555268632131349
32,global_mean_score,dayofyear,-0.095145832886553,0.095145832886553
32,global_mean_score,hour,0.3684766965629755,0.3684766965629755
32,global_absmean_score,sin_year,-0.05323612298364662,0.05323612298364662
32,global_absmean_score,cos_year,-0.14788917620545508,0.14788917620545508
32,global_absmean_score,sin_day,0.09791923178578377,0.09791923178578377
32,global_absmean_score,cos_day,0.4391773625247868,0.4391773625247868
32,global_absmean_score,month,0.03315163925582537,0.03315163925582537
32,global_absmean_score,dayofyear,0.03390459513887555,0.03390459513887555
32,global_absmean_score,hour,-0.43223422076294,0.43223422076294
32,global_std_score,sin_year,-0.05237871898228398,0.05237871898228398
32,global_std_score,cos_year,-0.05014512683469421,0.05014512683469421
32,global_std_score,sin_day,0.10839340336184146,0.10839340336184146
32,global_std_score,cos_day,0.5469719186818065,0.5469719186818065
32,global_std_score,month,0.04547730780475281,0.04547730780475281
32,global_std_score,dayofyear,0.04690284661189053,0.04690284661189053
32,global_std_score,hour,-0.47143153055148806,0.47143153055148806
33,global_mean_score,sin_year,-0.30033254793748354,0.30033254793748354
33,global_mean_score,cos_year,-0.429486546174285,0.429486546174285
33,global_mean_score,sin_day,0.04736447975664512,0.04736447975664512
33,global_mean_score,cos_day,0.09637799839120151,0.09637799839120151
33,global_mean_score,month,0.22849391235450456,0.22849391235450456
33,global_mean_score,dayofyear,0.22617604866687765,0.22617604866687765
33,global_mean_score,hour,-0.4462221208392605,0.4462221208392605
33,global_absmean_score,sin_year,-0.33555119155096297,0.33555119155096297
33,global_absmean_score,cos_year,0.26117309350711615,0.26117309350711615
33,global_absmean_score,sin_day,-0.040999829866495266,0.040999829866495266
33,global_absmean_score,cos_day,0.28648382897363767,0.28648382897363767
33,global_absmean_score,month,0.2594275041046204,0.2594275041046204
33,global_absmean_score,dayofyear,0.26930641125259686,0.26930641125259686
33,global_absmean_score,hour,-0.1333593289573097,0.1333593289573097
33,global_std_score,sin_year,-0.3160245358516566,0.3160245358516566
33,global_std_score,cos_year,0.2895694685955932,0.2895694685955932
33,global_std_score,sin_day,0.0037232631836151466,0.0037232631836151466
33,global_std_score,cos_day,0.21828018633263852,0.21828018633263852
33,global_std_score,month,0.26251442479666687,0.26251442479666687
33,global_std_score,dayofyear,0.2714992579001603,0.2714992579001603
33,global_std_score,hour,-0.1371384104081451,0.1371384104081451
34,global_mean_score,sin_year,-0.008636308942332152,0.008636308942332152
34,global_mean_score,cos_year,-0.538568842213439,0.538568842213439
34,global_mean_score,sin_day,-0.22077147249725,0.22077147249725
34,global_mean_score,cos_day,-0.5097621520822563,0.5097621520822563
34,global_mean_score,month,-0.005075188201947422,0.005075188201947422
34,global_mean_score,dayofyear,-0.00034221579173597766,0.00034221579173597766
34,global_mean_score,hour,0.4149482399371845,0.4149482399371845
34,global_absmean_score,sin_year,0.19577028441425295,0.19577028441425295
34,global_absmean_score,cos_year,-0.23871627894413797,0.23871627894413797
34,global_absmean_score,sin_day,0.32359975488515264,0.32359975488515264
34,global_absmean_score,cos_day,0.2527286097500274,0.2527286097500274
34,global_absmean_score,month,-0.16583466750598336,0.16583466750598336
34,global_absmean_score,dayofyear,-0.15996563137383776,0.15996563137383776
34,global_absmean_score,hour,-0.2664167205367404,0.2664167205367404
34,global_std_score,sin_year,0.197625095803923,0.197625095803923
34,global_std_score,cos_year,-0.24592151759232558,0.24592151759232558
34,global_std_score,sin_day,0.31630221143562515,0.31630221143562515
34,global_std_score,cos_day,0.24745748537605902,0.24745748537605902
34,global_std_score,month,-0.16789012312397783,0.16789012312397783
34,global_std_score,dayofyear,-0.1630271168422171,0.1630271168422171
34,global_std_score,hour,-0.25550347764739156,0.25550347764739156
35,global_mean_score,sin_year,0.043742137636219945,0.043742137636219945
35,global_mean_score,cos_year,-0.01993284192467883,0.01993284192467883
35,global_mean_score,sin_day,-0.3149354715336667,0.3149354715336667
35,global_mean_score,cos_day,0.042157786099453094,0.042157786099453094
35,global_mean_score,month,-0.21062291312223352,0.21062291312223352
35,global_mean_score,dayofyear,-0.20846076602490496,0.20846076602490496
35,global_mean_score,hour,-0.15705982420783118,0.15705982420783118
35,global_absmean_score,sin_year,-0.08984302278193046,0.08984302278193046
35,global_absmean_score,cos_year,0.09574715713544638,0.09574715713544638
35,global_absmean_score,sin_day,0.0017350837340838175,0.0017350837340838175
35,global_absmean_score,cos_day,0.06399610914737357,0.06399610914737357
35,global_absmean_score,month,0.012000761830499368,0.012000761830499368
35,global_absmean_score,dayofyear,0.01182695584984133,0.01182695584984133
35,global_absmean_score,hour,-0.1597398289612424,0.1597398289612424
35,global_std_score,sin_year,-0.01514603229862352,0.01514603229862352
35,global_std_score,cos_year,0.1404951227310583,0.1404951227310583
35,global_std_score,sin_day,-0.0663572855231636,0.0663572855231636
35,global_std_score,cos_day,0.03775564521516444,0.03775564521516444
35,global_std_score,month,-0.04656259191271187,0.04656259191271187
35,global_std_score,dayofyear,-0.045135339765580935,0.045135339765580935
35,global_std_score,hour,-0.103475202954987,0.103475202954987
36,global_mean_score,sin_year,0.3961488577458751,0.3961488577458751
36,global_mean_score,cos_year,0.1652061521107381,0.1652061521107381
36,global_mean_score,sin_day,0.4487642184361075,0.4487642184361075
36,global_mean_score,cos_day,0.014078715549014067,0.014078715549014067
36,global_mean_score,month,-0.33207279025710995,0.33207279025710995
36,global_mean_score,dayofyear,-0.32897953074855657,0.32897953074855657
36,global_mean_score,hour,-0.029426760117427564,0.029426760117427564
36,global_absmean_score,sin_year,-0.11499888885323954,0.11499888885323954
36,global_absmean_score,cos_year,0.024685511747515196,0.024685511747515196
36,global_absmean_score,sin_day,0.5113941605137923,0.5113941605137923
36,global_absmean_score,cos_day,-0.029248650327833848,0.029248650327833848
36,global_absmean_score,month,0.14024516524787448,0.14024516524787448
36,global_absmean_score,dayofyear,0.1452031902114529,0.1452031902114529
36,global_absmean_score,hour,-0.5285333339540383,0.5285333339540383
36,global_std_score,sin_year,-0.10430342619870107,0.10430342619870107
36,global_std_score,cos_year,-0.01230467366642304,0.01230467366642304
36,global_std_score,sin_day,0.4764675160205551,0.4764675160205551
36,global_std_score,cos_day,-0.03678660514249613,0.03678660514249613
36,global_std_score,month,0.1304373417743109,0.1304373417743109
36,global_std_score,dayofyear,0.13498597062452303,0.13498597062452303
36,global_std_score,hour,-0.5242110308554357,0.5242110308554357
37,global_mean_score,sin_year,-0.31647599917912156,0.31647599917912156
37,global_mean_score,cos_year,-0.0050266453225433485,0.0050266453225433485
37,global_mean_score,sin_day,0.6139094086799555,0.6139094086799555
37,global_mean_score,cos_day,-0.06758468243943691,0.06758468243943691
37,global_mean_score,month,0.24415011927163738,0.24415011927163738
37,global_mean_score,dayofyear,0.2451330749614529,0.2451330749614529
37,global_mean_score,hour,-0.37397155045629515,0.37397155045629515
37,global_absmean_score,sin_year,0.06912918223293751,0.06912918223293751
37,global_absmean_score,cos_year,0.21885327690838804,0.21885327690838804
37,global_absmean_score,sin_day,0.1123605506744603,0.1123605506744603
37,global_absmean_score,cos_day,-0.3601969299296598,0.3601969299296598
37,global_absmean_score,month,-0.0623999020411543,0.0623999020411543
37,global_absmean_score,dayofyear,-0.05982838173994157,0.05982838173994157
37,global_absmean_score,hour,-0.1062194015723544,0.1062194015723544
37,global_std_score,sin_year,0.05733913464504907,0.05733913464504907
37,global_std_score,cos_year,0.19538831790621924,0.19538831790621924
37,global_std_score,sin_day,0.11487919428389666,0.11487919428389666
37,global_std_score,cos_day,-0.35998076370286186,0.35998076370286186
37,global_std_score,month,-0.051514597919072425,0.051514597919072425
37,global_std_score,dayofyear,-0.04813793913303532,0.04813793913303532
37,global_std_score,hour,-0.11722901140129603,0.11722901140129603
38,global_mean_score,sin_year,0.18095463786158344,0.18095463786158344
38,global_mean_score,cos_year,-0.040162212070026564,0.040162212070026564
38,global_mean_score,sin_day,0.7103761108558442,0.7103761108558442
38,global_mean_score,cos_day,-0.459971179329582,0.459971179329582
38,global_mean_score,month,-0.016449928761731805,0.016449928761731805
38,global_mean_score,dayofyear,-0.013804672673752577,0.013804672673752577
38,global_mean_score,hour,-0.17037398812968613,0.17037398812968613
38,global_absmean_score,sin_year,-0.12738530696956932,0.12738530696956932
38,global_absmean_score,cos_year,0.0657042406462411,0.0657042406462411
38,global_absmean_score,sin_day,0.22602804287860287,0.22602804287860287
38,global_absmean_score,cos_day,-0.684526876086545,0.684526876086545
38,global_absmean_score,month,0.06240118153313317,0.06240118153313317
38,global_absmean_score,dayofyear,0.06348062606164802,0.06348062606164802
38,global_absmean_score,hour,0.1932282586216034,0.1932282586216034
38,global_std_score,sin_year,-0.14777211413344063,0.14777211413344063
38,global_std_score,cos_year,0.07905041050613398,0.07905041050613398
38,global_std_score,sin_day,0.23867138853564215,0.23867138853564215
38,global_std_score,cos_day,-0.733223703406377,0.733223703406377
38,global_std_score,month,0.08958907791031241,0.08958907791031241
38,global_std_score,dayofyear,0.09058915224068095,0.09058915224068095
38,global_std_score,hour,0.1778849098962108,0.1778849098962108
39,global_mean_score,sin_year,-0.14790125372029334,0.14790125372029334
39,global_mean_score,cos_year,0.16249924126047663,0.16249924126047663
39,global_mean_score,sin_day,0.5752854114534859,0.5752854114534859
39,global_mean_score,cos_day,0.3206605241261351,0.3206605241261351
39,global_mean_score,month,0.3442757672287628,0.3442757672287628
39,global_mean_score,dayofyear,0.3454985028296966,0.3454985028296966
39,global_mean_score,hour,-0.49819150207832785,0.49819150207832785
39,global_absmean_score,sin_year,0.11970823116409021,0.11970823116409021
39,global_absmean_score,cos_year,0.2259481618338064,0.2259481618338064
39,global_absmean_score,sin_day,0.311204414753987,0.311204414753987
39,global_absmean_score,cos_day,0.10948904463273287,0.10948904463273287
39,global_absmean_score,month,-0.0747086234675091,0.0747086234675091
39,global_absmean_score,dayofyear,-0.06786903983571725,0.06786903983571725
39,global_absmean_score,hour,-0.2688634094080797,0.2688634094080797
39,global_std_score,sin_year,0.1324131211631033,0.1324131211631033
39,global_std_score,cos_year,0.23363720831429835,0.23363720831429835
39,global_std_score,sin_day,0.2647820083195362,0.2647820083195362
39,global_std_score,cos_day,0.1314991699124362,0.1314991699124362
39,global_std_score,month,-0.08858129735015476,0.08858129735015476
39,global_std_score,dayofyear,-0.08059943838813965,0.08059943838813965
39,global_std_score,hour,-0.2731165117794935,0.2731165117794935
40,global_mean_score,sin_year,0.5268436204601981,0.5268436204601981
40,global_mean_score,cos_year,-0.0680788758234799,0.0680788758234799
40,global_mean_score,sin_day,-0.1877829979534332,0.1877829979534332
40,global_mean_score,cos_day,0.16815086617775107,0.16815086617775107
40,global_mean_score,month,-0.6180252047133249,0.6180252047133249
40,global_mean_score,dayofyear,-0.6168680044292818,0.6168680044292818
40,global_mean_score,hour,0.19376352081057255,0.19376352081057255
40,global_absmean_score,sin_year,0.3400969335771743,0.3400969335771743
40,global_absmean_score,cos_year,0.3630971580487736,0.3630971580487736
40,global_absmean_score,sin_day,-0.3457330735007504,0.3457330735007504
40,global_absmean_score,cos_day,0.30521357186079356,0.30521357186079356
40,global_absmean_score,month,-0.37035682344814586,0.37035682344814586
40,global_absmean_score,dayofyear,-0.3700874179563454,0.3700874179563454
40,global_absmean_score,hour,0.04456745755159379,0.04456745755159379
40,global_std_score,sin_year,0.35152957493963244,0.35152957493963244
40,global_std_score,cos_year,0.32661902234435214,0.32661902234435214
40,global_std_score,sin_day,-0.3067070591619124,0.3067070591619124
40,global_std_score,cos_day,0.3006594266928697,0.3006594266928697
40,global_std_score,month,-0.3741626333481848,0.3741626333481848
40,global_std_score,dayofyear,-0.3747379900260204,0.3747379900260204
40,global_std_score,hour,0.005800511164386382,0.005800511164386382
41,global_mean_score,sin_year,0.3260396537342396,0.3260396537342396
41,global_mean_score,cos_year,0.17692861279030117,0.17692861279030117
41,global_mean_score,sin_day,0.2967730762362709,0.2967730762362709
41,global_mean_score,cos_day,0.17446995187615316,0.17446995187615316
41,global_mean_score,month,-0.2550828763781874,0.2550828763781874
41,global_mean_score,dayofyear,-0.2527110515172649,0.2527110515172649
41,global_mean_score,hour,-0.6432477401141848,0.6432477401141848
41,global_absmean_score,sin_year,-0.05335991675891032,0.05335991675891032
41,global_absmean_score,cos_year,0.14705090989640193,0.14705090989640193
41,global_absmean_score,sin_day,-0.5077116718023885,0.5077116718023885
41,global_absmean_score,cos_day,-0.26050127921550087,0.26050127921550087
41,global_absmean_score,month,-0.045136213988671375,0.045136213988671375
41,global_absmean_score,dayofyear,-0.039879050963981665,0.039879050963981665
41,global_absmean_score,hour,0.40484134879946476,0.40484134879946476
41,global_std_score,sin_year,-0.0520881142394566,0.0520881142394566
41,global_std_score,cos_year,0.15883911034002,0.15883911034002
41,global_std_score,sin_day,-0.47454708956649955,0.47454708956649955
41,global_std_score,cos_day,-0.3270479460638208,0.3270479460638208
41,global_std_score,month,-0.038195735485079936,0.038195735485079936
41,global_std_score,dayofyear,-0.033273855334827525,0.033273855334827525
41,global_std_score,hour,0.42332166006876887,0.42332166006876887
42,global_mean_score,sin_year,0.6297627788797627,0.6297627788797627
42,global_mean_score,cos_year,0.18524435257480804,0.18524435257480804
42,global_mean_score,sin_day,0.3487342665858061,0.3487342665858061
42,global_mean_score,cos_day,0.18765903381766585,0.18765903381766585
42,global_mean_score,month,-0.3845384925249306,0.3845384925249306
42,global_mean_score,dayofyear,-0.3842377134730111,0.3842377134730111
42,global_mean_score,hour,-0.5226404624526555,0.5226404624526555
42,global_absmean_score,sin_year,-0.23080563987367433,0.23080563987367433
42,global_absmean_score,cos_year,-0.3036784892944647,0.3036784892944647
42,global_absmean_score,sin_day,-0.04673698373088613,0.04673698373088613
42,global_absmean_score,cos_day,-0.47637254453896916,0.47637254453896916
